label,updated_label,articles,Claim,Implication,Referring Expressions - Claim,Referring Expressions - Implication,Property Implications,Equal Entities,Subset Entities,Claim Lfs,Implication Lfs,Logical Form,Logical Form 2
1,,"A white greyhound dog wearing a muzzle runs around a track. Hence, the dog is racing other dogs.", A white greyhound dog wearing a muzzle runs around a track., The dog is racing other dogs.,"WearingMuzzle(a),  RunsAroundTrack(a)","IsRacing(d),  AreOtherDogs(a)",[],"[(' other dogs.', ' A white greyhound dog')]","[(' A white greyhound dog', ' The dog')]",WearingMuzzle(a) and RunsAroundTrack(a),IsRacing(d) and AreOtherDogs(a),(exists a (WearingMuzzle(a) and RunsAroundTrack(a))) -> (forall d (IsRacing(d) and AreOtherDogs(a))),(exists a (WearingMuzzle(a) and RunsAroundTrack(a))) -> (exists a (exists d (IsRacing(d) and AreOtherDogs(a))))
1,,The pitcher is pitching the ball in a game of baseball. It follows that the pitcher throws the ball.," ""The pitcher is pitching the ball in a game of baseball."""," ""The pitcher throws the ball.""","IsPitching(a, b),  IsInGameOfBaseball(a, c)","Throws(a, b)",[],"[(' The pitcher', ' The pitcher'), (' the ball', ' the ball')]",[],"IsPitching(a, b) and IsInGameOfBaseball(a, c)","Throws(a, b)","(IsPitching(a, b) and IsInGameOfBaseball(a, c)) -> (Throws(a, b))","(exists a (exists c (exists b (IsPitching(a, b) and IsInGameOfBaseball(a, c))))) -> (exists a (exists b (Throws(a, b))))"
1,,"Girl in a red coat, blue head wrap and jeans is making a snow angel. As a consequence, a girl outside plays in the snow."," ""A girl in a red coat, blue head wrap, and jeans is making a snow angel.""  "," ""A girl outside plays in the snow.""","IsInRedCoat(a),  IsInBlueHeadWrap(a),  IsInJeans(a),  IsMakingSnowAngel(a)","IsOutside(a),  PlaysInTheSnow(a)",[],"[(' A girl', ' A girl')]",[],IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a),IsOutside(a) and PlaysInTheSnow(a),(IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a)) -> (IsOutside(a) and PlaysInTheSnow(a)),(exists a (IsInRedCoat(a) and IsInBlueHeadWrap(a) and IsInJeans(a) and IsMakingSnowAngel(a))) -> (exists a (IsOutside(a) and PlaysInTheSnow(a)))
1,,"Men in an office with computers and a projector screen. Consequently, there are computers and a projector screen in the room.", Men are in an office with computers and a projector screen.  , There are computers and a projector screen in the room.,"IsInOffice(c),  HasComputers(c),  HasProjectorScreen(c)","IsInRoom(a),  IsInRoom(b)",[],"[(' computers', ' Computers'), (' projector screen', ' projector screen')]",[],IsInOffice(c) and HasComputers(c) and HasProjectorScreen(c),IsInRoom(a) and IsInRoom(b),(IsInOffice(c) and HasComputers(c) and HasProjectorScreen(c)) -> (IsInRoom(a) and IsInRoom(b)),(exists c (IsInOffice(c) and HasComputers(c) and HasProjectorScreen(c))) -> (exists a (exists b (IsInRoom(a) and IsInRoom(b))))
1,,"A small child in a red jacket is sitting on a man's shoulders and holding his head. Therefore, the child's hands are on the man's head.", A small child in a red jacket is sitting on a man's shoulders and holding the man's head.  , The child's hands are on the man's head.,"IsSmall(b),  IsInRedJacket(b),  IsSittingOnShoulders(b, d),  IsHolding(b, a)","IsOn(e, a)",[],"[("" the man's head"", "" the man's head"")]",[],"IsSmall(b) and IsInRedJacket(b) and IsSittingOnShoulders(b, d) and IsHolding(b, a)","IsOn(e, a)","(IsSmall(b) and IsInRedJacket(b) and IsSittingOnShoulders(b, d) and IsHolding(b, a)) -> (IsOn(e, a))","(exists a (exists d (exists b (IsSmall(b) and IsInRedJacket(b) and IsSittingOnShoulders(b, d) and IsHolding(b, a))))) -> (exists a (exists e (IsOn(e, a))))"
1,,Three girls are standing and talking to each other. It follows that three girls are talking.," ""Three girls are standing and talking to each other."""," ""Three girls are talking.""","IsStanding(a),  IsTalkingTo(a, b)",IsTalking(a),[],"[(' Three girls', ' Three girls')]",[],"IsStanding(a) and IsTalkingTo(a, b)",IsTalking(a),"(IsStanding(a) and IsTalkingTo(a, b)) -> (IsTalking(a))","(exists a (exists b (IsStanding(a) and IsTalkingTo(a, b)))) -> (exists a (IsTalking(a)))"
1,,"a man with a cap and not wearing shirt is laying a wooden bench. Consequently, a man relaxes on a bench.", A man with a cap and no shirt is laying on a wooden bench.  , A man relaxes on a bench.,"IsWithCap(a),  IsWithoutShirt(a),  IsLayingOnBench(a)","IsRelaxing(a),  IsOnBench(a)",[],"[(' A man', ' A man with a cap and no shirt')]","[(' wooden bench', ' a bench')]",IsWithCap(a) and IsWithoutShirt(a) and IsLayingOnBench(a),IsRelaxing(a) and IsOnBench(a),(IsWithCap(a) and IsWithoutShirt(a) and IsLayingOnBench(a)) -> (IsRelaxing(a) and IsOnBench(a)),(exists a (IsWithCap(a) and IsWithoutShirt(a) and IsLayingOnBench(a))) -> (exists a (IsRelaxing(a) and IsOnBench(a)))
1,,"A man in a red shirt is being filmed by another man on a sports field with a huge audience of people watching and cheering. Therefore, the man is being filmed by another man."," ""A man in a red shirt is being filmed by another man on a sports field with a huge audience watching and cheering.""  "," ""The man is being filmed by another man.""","IsInRedShirt(b),  IsBeingFilmed(b),  IsFilming(a),  IsOnSportsField(c),  IsHugeAudience(d),  IsWatching(d),  IsCheering(d)","IsBeingFilmed(e),  IsFilming(a)",[],"[(' another man', ' another man')]","[(' A man in a red shirt', ' The man')]",IsInRedShirt(b) and IsBeingFilmed(b) and IsFilming(a) and IsOnSportsField(c) and IsHugeAudience(d) and IsWatching(d) and IsCheering(d),IsBeingFilmed(e) and IsFilming(a),(exists b (IsInRedShirt(b) and IsBeingFilmed(b) and IsFilming(a) and IsOnSportsField(c) and IsHugeAudience(d) and IsWatching(d) and IsCheering(d))) -> (forall e (IsBeingFilmed(e) and IsFilming(a))),(exists a (exists c (exists d (exists b (IsInRedShirt(b) and IsBeingFilmed(b) and IsFilming(a) and IsOnSportsField(c) and IsHugeAudience(d) and IsWatching(d) and IsCheering(d)))))) -> (exists a (exists e (IsBeingFilmed(e) and IsFilming(a))))
1,,"A man in a suit cheering in a library in front of children. Thus, a guy is cheering near some children."," ""A man in a suit is cheering in a library in front of children.""  "," ""A guy is cheering near some children.""","IsInSuit(b),  IsCheering(b),  IsInLibrary(b),  IsInFrontOfChildren(b)","IsCheering(d),  IsNearChildren(d)",[],"[(' some children', ' children')]","[(' A man in a suit', ' A guy')]",IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b),IsCheering(d) and IsNearChildren(d),(exists b (IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b))) -> (forall d (IsCheering(d) and IsNearChildren(d))),(exists b (IsInSuit(b) and IsCheering(b) and IsInLibrary(b) and IsInFrontOfChildren(b))) -> (exists d (IsCheering(d) and IsNearChildren(d)))
1,,A man in suit waiting for the green light. This implies that a man waits at a red light.," ""A man in a suit is waiting for the green light.""  "," ""A man waits at a red light.""","IsInSuit(a),  IsWaitingForGreenLight(a)",IsWaitingAtRedLight(c),[],[],"[(' A man in a suit', ' A man')]",IsInSuit(a) and IsWaitingForGreenLight(a),IsWaitingAtRedLight(c),(exists a (IsInSuit(a) and IsWaitingForGreenLight(a))) -> (forall c (IsWaitingAtRedLight(c))),(exists a (IsInSuit(a) and IsWaitingForGreenLight(a))) -> (exists c (IsWaitingAtRedLight(c)))
1,,"A man smokes while leaning against a pillar, which has a ""missing person"" flier posted on it. Thus, a guy smoking against a wall with a flier on it."," A man smokes while leaning against a pillar with a ""missing person"" flier on it.  ", A guy is smoking against a wall with a flier on it.,"Smokes(a),  LeansAgainst(a, b),  HasFlier(b, c)","Smokes(d),  IsAgainst(d, e),  HasFlier(e, f)",[],[],"[(' ""missing person"" flier', ' a flier')]","Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c)","Smokes(d) and IsAgainst(d, e) and HasFlier(e, f)","(exists c (Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c))) -> (forall f (Smokes(d) and IsAgainst(d, e) and HasFlier(e, f)))","(exists a (exists c (exists b (Smokes(a) and LeansAgainst(a, b) and HasFlier(b, c))))) -> (exists f (exists e (exists d (Smokes(d) and IsAgainst(d, e) and HasFlier(e, f)))))"
1,,"A woman is standing at a podium. Thus, a person is at a podium.", A woman is standing at a podium.  , A person is at a podium.,"IsStandingAt(b, a)","IsAt(c, a)",[],"[(' podium', ' podium')]","[(' A woman', ' A person')]","IsStandingAt(b, a)","IsAt(c, a)","(exists b (IsStandingAt(b, a))) -> (forall c (IsAt(c, a)))","(exists a (exists b (IsStandingAt(b, a)))) -> (exists a (exists c (IsAt(c, a))))"
1,,Four boys are about to be hit by an approaching wave. It follows that a wave is about hit some boys.," ""Four boys are about to be hit by an approaching wave.""  "," ""A wave is about to hit some boys.""","IsHitByWave(a),  IsApproaching(b)","IsHittingWave(c),  IsAboutToHit(c, d)",[],[],"[(' Four boys', ' some boys'), (' approaching wave', ' A wave')]",IsApproaching(b) and IsHitByWave(a),"IsHittingWave(c) and IsAboutToHit(c, d)","(exists b (exists a (IsApproaching(b) and IsHitByWave(a)))) -> (forall c (forall d (IsHittingWave(c) and IsAboutToHit(c, d))))","(exists a (exists b (IsApproaching(b) and IsHitByWave(a)))) -> (exists c (exists d (IsHittingWave(c) and IsAboutToHit(c, d))))"
1,,"people are sitting on a bench in front of buildings. Thus, some people are seated on a bench outside.", People are sitting on a bench in front of buildings.  , Some people are seated on a bench outside.,"IsSittingOn(a, b),  IsInFrontOf(b, c)","IsSeatedOn(a, b),  IsOutside(b)",[],"[(' Some people', ' People'), (' bench', ' a bench')]",[],"IsSittingOn(a, b) and IsInFrontOf(b, c)","IsSeatedOn(a, b) and IsOutside(b)","(IsSittingOn(a, b) and IsInFrontOf(b, c)) -> (IsSeatedOn(a, b) and IsOutside(b))","(exists a (exists c (exists b (IsSittingOn(a, b) and IsInFrontOf(b, c))))) -> (exists a (exists b (IsSeatedOn(a, b) and IsOutside(b))))"
1,,The skateboarder is jumping his board in the air while another skateboarder watches. This implies that a skateboarder is jumping.," ""A skateboarder is jumping his board in the air.""  "," ""A skateboarder is jumping.""","IsJumping(a),  Owns(a, b),  IsInAir(b)",IsJumping(a),[],"[(' A skateboarder', ' A skateboarder')]",[],"IsJumping(a) and Owns(a, b) and IsInAir(b)",IsJumping(a),"(IsJumping(a) and Owns(a, b) and IsInAir(b)) -> (IsJumping(a))","(exists a (exists b (IsJumping(a) and Owns(a, b) and IsInAir(b)))) -> (exists a (IsJumping(a)))"
1,,"A man wearing a black hat and coat makes a face with a crowd behind him. As a consequence, a guy is standing near a crowd of people.", A man is wearing a black hat and coat., A guy stands near a crowd of people.,"IsWearing(a, b),  IsWearing(a, c)","StandsNear(d, e)",[],[],"[(' A man', ' a crowd of people')]","IsWearing(a, b) and IsWearing(a, c)","StandsNear(d, e)","(exists a (IsWearing(a, b) and IsWearing(a, c))) -> (forall e (StandsNear(d, e)))","(exists a (exists c (exists b (IsWearing(a, b) and IsWearing(a, c))))) -> (exists e (exists d (StandsNear(d, e))))"
1,,"A group of soldiers march in a parade. Thus, a group of people march in a parade.", A group of soldiers march in a parade.  , A group of people march in a parade.,"IsMarchingIn(b, a)","IsMarchingIn(c, a)",[],"[(' parade', ' parade')]","[(' A group of soldiers', ' A group of people'), (' parade', ' A group of people')]","IsMarchingIn(b, a)","IsMarchingIn(c, a)","(exists a (exists b (IsMarchingIn(b, a)))) -> (forall c (IsMarchingIn(c, a)))","(exists a (exists b (IsMarchingIn(b, a)))) -> (exists a (exists c (IsMarchingIn(c, a))))"
1,,The 3 dogs are cruising down the street. This implies that three dogs together.," ""Three dogs are cruising down the street.""  "," ""Three dogs are together.""","IsCruising(a),  IsDownTheStreet(a)",AreTogether(a),[],"[(' Three dogs', ' Three dogs')]",[],IsCruising(a) and IsDownTheStreet(a),AreTogether(a),(IsCruising(a) and IsDownTheStreet(a)) -> (AreTogether(a)),(exists a (IsCruising(a) and IsDownTheStreet(a))) -> (exists a (AreTogether(a)))
1,,"The gentleman is speaking while the others are listening. As a consequence, the man is being given respect."," ""The gentleman is speaking while the others are listening.""  "," ""The man is being given respect.""","IsSpeaking(a),  AreListening(b)",IsBeingGivenRespect(c),[],[],"[(' The gentleman', ' The man')]",IsSpeaking(a) and AreListening(b),IsBeingGivenRespect(c),(exists a (IsSpeaking(a) and AreListening(b))) -> (forall c (IsBeingGivenRespect(c))),(exists a (exists b (IsSpeaking(a) and AreListening(b)))) -> (exists c (IsBeingGivenRespect(c)))
1,,"One child in black is walking down a hill covered in white snow while 2 children are on their knees. Thus, there are three children in this picture, and they are all outside."," ""One child is walking down a hill covered in snow, and two children are on their knees.""  "," ""There are three children outside in this picture.""","IsWalking(a),  IsCoveredInSnow(b),  AreOnKnees(d)",AreOutside(f),[],[],[],IsWalking(a) and IsCoveredInSnow(b) and AreOnKnees(d),AreOutside(f),(IsWalking(a) and IsCoveredInSnow(b) and AreOnKnees(d)) -> (AreOutside(f)),(exists a (exists d (exists b (IsWalking(a) and IsCoveredInSnow(b) and AreOnKnees(d))))) -> (exists f (AreOutside(f)))
1,,A group of people are sight seeing and taking pictures. It follows that there are a group of people., A group of people is sightseeing and taking pictures.  , There is a group of people.,"IsSightseeing(a), IsTakingPictures(a)",None,[],"[(' A group of people', ' Group of people')]",[],,,,
1,,"Army men grilling a lot of meat while his troop looks on. Hence, some of the people here have been in the armed forces.", Army men are grilling a lot of meat while the troop looks on.  , Some of the people here have been in the armed forces.,"IsGrilling(a, b),  LooksOn(c)",IsInArmedForces(d),[],[],"[(' Army men', ' the armed forces'), (' the troop', ' the armed forces')]","IsGrilling(a, b) and LooksOn(c)",IsInArmedForces(d),"(IsGrilling(a, b) and LooksOn(c)) -> (IsInArmedForces(d))","(exists a (exists c (exists b (IsGrilling(a, b) and LooksOn(c))))) -> (exists d (IsInArmedForces(d)))"
1,,"The basketball player in red is challenging the player in white for the ball. Consequently, people are playing basketball."," ""The basketball player in red is challenging the player in white for the ball."""," ""People are playing basketball.""","IsInRed(a),  IsChallenging(a, b),  IsInWhite(b)",IsPlayingBasketball(d),[],[],"[(' The basketball player in red', ' People'), (' the player in white', ' People'), (' the ball', ' basketball')]","IsInRed(a) and IsChallenging(a, b) and IsInWhite(b)",IsPlayingBasketball(d),"(exists b (exists a (IsInRed(a) and IsChallenging(a, b) and IsInWhite(b)))) -> (forall d (IsPlayingBasketball(d)))","(exists a (exists b (IsInRed(a) and IsChallenging(a, b) and IsInWhite(b)))) -> (exists d (IsPlayingBasketball(d)))"
1,,"A older man with gray hair wearing a gray suit next to a green and yellow taxi. Thus, a older man with gray hair wearing a gray suit."," ""An older man with gray hair is wearing a gray suit.""  "," ""There is an older man with gray hair wearing a gray suit.""","IsOlder(a),  HasGrayHair(a),  IsWearingGraySuit(a)","IsOlder(a),  HasGrayHair(a),  IsWearingGraySuit(a)",[],"[(' Older man', ' Older man'), (' gray hair', ' gray hair'), (' gray suit', ' gray suit')]",[],IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a),IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a),(IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)) -> (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)),(exists a (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a))) -> (exists a (IsOlder(a) and HasGrayHair(a) and IsWearingGraySuit(a)))
1,,"A man drops something, reaching for it while a woman in a beige blazer discusses an important topic. Hence, a woman is talking while a man is reaching for something."," ""A woman in a beige blazer discusses an important topic while a man reaches for something.""  "," ""A woman is talking while a man is reaching for something.""","IsInBeigeBlazer(c),  DiscussesImportantTopic(c),  ReachesForSomething(a)","Talking(e),  ReachingFor(a, b)",[],"[(' a man', ' A man'), (' something', ' Something')]","[(' A woman in a beige blazer', ' A woman')]",IsInBeigeBlazer(c) and DiscussesImportantTopic(c) and ReachesForSomething(a),"Talking(e) and ReachingFor(a, b)","(exists c (IsInBeigeBlazer(c) and DiscussesImportantTopic(c) and ReachesForSomething(a))) -> (forall e (Talking(e) and ReachingFor(a, b)))","(exists a (exists c (IsInBeigeBlazer(c) and DiscussesImportantTopic(c) and ReachesForSomething(a)))) -> (exists a (exists e (exists b (Talking(e) and ReachingFor(a, b)))))"
1,,A crowd watching a skateboarder. This implies that a person is skateboarding.," ""A person is skateboarding.""  "," ""A crowd watches a skateboarder.""",IsSkateboarding(a),"IsWatching(b),  IsSkateboarder(c)",[],[],"[(' A person', ' A crowd'), (' A person', ' skateboarder')]",IsSkateboarding(a),IsWatching(b) and IsSkateboarder(c),(exists a (IsSkateboarding(a))) -> (forall c (forall b (IsWatching(b) and IsSkateboarder(c)))),(exists a (IsSkateboarding(a))) -> (exists c (exists b (IsWatching(b) and IsSkateboarder(c))))
1,,"A male guitar player is vigorously singing a not to a song in a poorly lit room. As a consequence, a man is singing indoors.", A male guitar player is singing indoors.  , A man is singing indoors.,"IsMale(a),  PlaysGuitar(a),  IsSinging(a),  IsIndoors(a)","IsSinging(b),  IsIndoors(b)",[],[],"[(' A male guitar player', ' A man')]",IsMale(a) and PlaysGuitar(a) and IsSinging(a) and IsIndoors(a),IsSinging(b) and IsIndoors(b),(exists a (IsMale(a) and PlaysGuitar(a) and IsSinging(a) and IsIndoors(a))) -> (forall b (IsSinging(b) and IsIndoors(b))),(exists a (IsMale(a) and PlaysGuitar(a) and IsSinging(a) and IsIndoors(a))) -> (exists b (IsSinging(b) and IsIndoors(b)))
1,,"The sun breaks through the trees as a child rides a swing. Thus, a child rides a swing in the daytime."," ""A child rides a swing.""  "," ""A child rides a swing in the daytime.""","Rides(a, b)","Rides(a, b),  IsInDaytime(a)",[],"[(' A child', ' A child'), (' a swing', ' a swing')]",[],"Rides(a, b)","Rides(a, b) and IsInDaytime(a)","(Rides(a, b)) -> (Rides(a, b) and IsInDaytime(a))","(exists a (exists b (Rides(a, b)))) -> (exists a (exists b (Rides(a, b) and IsInDaytime(a))))"
